snapshot_utc,source,source_url,source_id,project_name,developer,city,district,rooms,min_area_sqm,min_total_price_uzs,min_total_price_usd,price_per_sqm_uzs,price_per_sqm_usd,price_basis,location_valid,location_issue,source_freshness,source_error,cached_snapshot_utc
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/depo-residence,depo-residence,Depo-residence,Depo-residence,Toshkent shahri,Uchtepa tumani,2,55.3,664000000.0,,12007233.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/depo-residence,depo-residence,Depo-residence,Depo-residence,Toshkent shahri,Uchtepa tumani,3,76.8,922000000.0,,12005208.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/depo-residence,depo-residence,Depo-residence,Depo-residence,Toshkent shahri,Uchtepa tumani,4,129.0,1500000000.0,,11627907.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/capital,capital,Eco-capital-stroy,Eco-capital-stroy,Toshkent shahri,Uchtepa tumani,1,42.0,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/capital,capital,Eco-capital-stroy,Eco-capital-stroy,Toshkent shahri,Uchtepa tumani,2,73.0,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/yangi-eshonguzar,yangi-eshonguzar,Genus-development,Genus-development,Toshkent shahri,Uchtepa tumani,1,47.5,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/yangi-eshonguzar,yangi-eshonguzar,Genus-development,Genus-development,Toshkent shahri,Uchtepa tumani,2,59.5,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/yangi-eshonguzar,yangi-eshonguzar,Genus-development,Genus-development,Toshkent shahri,Uchtepa tumani,3,89.5,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/uchtepa-city,uchtepa-city,Great-vertex,Great-vertex,Toshkent shahri,Uchtepa tumani,1,44.0,422000000.0,,9590909.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/uchtepa-city,uchtepa-city,Great-vertex,Great-vertex,Toshkent shahri,Uchtepa tumani,2,47.0,451000000.0,,9595745.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/uchtepa-city,uchtepa-city,Great-vertex,Great-vertex,Toshkent shahri,Uchtepa tumani,3,56.0,538000000.0,,9607143.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-kushon,zhiloj-kompleks-kushon,Kushon,Kushon,Toshkent shahri,Uchtepa tumani,1,63.8,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-kushon,zhiloj-kompleks-kushon,Kushon,Kushon,Toshkent shahri,Uchtepa tumani,2,47.2,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-kushon,zhiloj-kompleks-kushon,Kushon,Kushon,Toshkent shahri,Uchtepa tumani,3,89.1,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/lutfiy-garden,lutfiy-garden,Lutfiy-garden,Lutfiy-garden,Toshkent shahri,Uchtepa tumani,1,45.2,520000000.0,,11504425.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/lutfiy-garden,lutfiy-garden,Lutfiy-garden,Lutfiy-garden,Toshkent shahri,Uchtepa tumani,2,74.3,854000000.0,,11493943.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/lutfiy-garden,lutfiy-garden,Lutfiy-garden,Lutfiy-garden,Toshkent shahri,Uchtepa tumani,3,107.2,1200000000.0,,11194030.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-luxury-house,zhiloj-kompleks-luxury-house,Luxury-house,Luxury-house,Toshkent shahri,Uchtepa tumani,2,59.6,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-luxury-house,zhiloj-kompleks-luxury-house,Luxury-house,Luxury-house,Toshkent shahri,Uchtepa tumani,3,56.5,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-luxury-house,zhiloj-kompleks-luxury-house,Luxury-house,Luxury-house,Toshkent shahri,Uchtepa tumani,4,109.7,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-luxury-house,zhiloj-kompleks-luxury-house,Luxury-house,Luxury-house,Toshkent shahri,Uchtepa tumani,5,172.1,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/soy-boyi,soy-boyi,Murad-buildings,Murad-buildings,Toshkent shahri,Uchtepa tumani,1,40.6,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/soy-boyi,soy-boyi,Murad-buildings,Murad-buildings,Toshkent shahri,Uchtepa tumani,2,46.6,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/soy-boyi,soy-boyi,Murad-buildings,Murad-buildings,Toshkent shahri,Uchtepa tumani,3,69.1,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/soy-boyi,soy-boyi,Murad-buildings,Murad-buildings,Toshkent shahri,Uchtepa tumani,4,11.6,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/prime-towers,prime-towers,Prime-residence,Prime-residence,Toshkent shahri,Uchtepa tumani,1,30.6,612000000.0,,20000000.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/prime-towers,prime-towers,Prime-residence,Prime-residence,Toshkent shahri,Uchtepa tumani,2,62.5,1300000000.0,,20800000.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/prime-towers,prime-towers,Prime-residence,Prime-residence,Toshkent shahri,Uchtepa tumani,3,73.7,1500000000.0,,20352782.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/prime-towers,prime-towers,Prime-residence,Prime-residence,Toshkent shahri,Uchtepa tumani,4,143.9,2900000000.0,,20152884.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-navbahor,zhiloj-kompleks-navbahor,Real-house,Real-house,Toshkent shahri,Uchtepa tumani,2,78.0,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-navbahor,zhiloj-kompleks-navbahor,Real-house,Real-house,Toshkent shahri,Uchtepa tumani,3,109.0,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-fortaleza,zhiloj-kompleks-fortaleza,Simplex,Simplex,Toshkent shahri,Uchtepa tumani,1,57.3,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-fortaleza,zhiloj-kompleks-fortaleza,Simplex,Simplex,Toshkent shahri,Uchtepa tumani,2,75.1,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-fortaleza,zhiloj-kompleks-fortaleza,Simplex,Simplex,Toshkent shahri,Uchtepa tumani,3,81.1,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-fortaleza,zhiloj-kompleks-fortaleza,Simplex,Simplex,Toshkent shahri,Uchtepa tumani,4,125.2,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/uch-tepa,uch-tepa,Uchtepa,Uchtepa,Toshkent shahri,Uchtepa tumani,1,51.4,673000000.0,,13093385.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/uch-tepa,uch-tepa,Uchtepa,Uchtepa,Toshkent shahri,Uchtepa tumani,2,76.0,996000000.0,,13105263.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/uch-tepa,uch-tepa,Uchtepa,Uchtepa,Toshkent shahri,Uchtepa tumani,3,89.0,1200000000.0,,13483146.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/uchtepa-avenue,uchtepa-avenue,Uchtepa-avenue,Uchtepa-avenue,Toshkent shahri,Uchtepa tumani,2,50.0,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/farxad,farxad,Zamin-qurilish,Zamin-qurilish,Toshkent shahri,Uchtepa tumani,1,48.4,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/farxad,farxad,Zamin-qurilish,Zamin-qurilish,Toshkent shahri,Uchtepa tumani,2,50.1,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/farxad,farxad,Zamin-qurilish,Zamin-qurilish,Toshkent shahri,Uchtepa tumani,3,84.2,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/anor,anor,Anor-development,Anor-development,Toshkent shahri,Yakkasaroy tumani,2,84.7,1000000000.0,,11806375.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/anor,anor,Anor-development,Anor-development,Toshkent shahri,Yakkasaroy tumani,3,72.9,889000000.0,,12194787.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/anor,anor,Anor-development,Anor-development,Toshkent shahri,Yakkasaroy tumani,4,123.7,1500000000.0,,12126112.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-city-lyfe,zhiloj-kompleks-city-lyfe,City-life,City-life,Toshkent shahri,Yakkasaroy tumani,3,107.0,2400000000.0,,22429907.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/airport,airport,Dream-land-developme,Dream-land-developme,Toshkent shahri,Yakkasaroy tumani,2,55.0,770000000.0,,14000000.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/airport,airport,Dream-land-developme,Dream-land-developme,Toshkent shahri,Yakkasaroy tumani,3,75.7,1100000000.0,,14531044.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhk-tukimachi,zhk-tukimachi,Eco-house,Eco-house,Toshkent shahri,Yakkasaroy tumani,1,61.1,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-glinka-premium,zhiloj-kompleks-glinka-premium,Eco-house,Eco-house,Toshkent shahri,Yakkasaroy tumani,2,108.5,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhk-tukimachi,zhk-tukimachi,Eco-house,Eco-house,Toshkent shahri,Yakkasaroy tumani,2,72.5,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-glinka-premium,zhiloj-kompleks-glinka-premium,Eco-house,Eco-house,Toshkent shahri,Yakkasaroy tumani,3,136.7,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhk-tukimachi,zhk-tukimachi,Eco-house,Eco-house,Toshkent shahri,Yakkasaroy tumani,3,101.3,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-yakkasaroy-city-mall,zhiloj-kompleks-yakkasaroy-city-mall,Etalon-building,Etalon-building,Toshkent shahri,Yakkasaroy tumani,2,44.0,637000000.0,,14477273.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-yakkasaroy-city-mall,zhiloj-kompleks-yakkasaroy-city-mall,Etalon-building,Etalon-building,Toshkent shahri,Yakkasaroy tumani,3,82.4,1200000000.0,,14563107.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/fayus,fayus,Fayus-development,Fayus-development,Toshkent shahri,Yakkasaroy tumani,1,51.0,871000000.0,,17078431.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/muhabbat-qasri,muhabbat-qasri,Fayus-development,Fayus-development,Toshkent shahri,Yakkasaroy tumani,1,52.0,793000000.0,,15250000.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/fayus,fayus,Fayus-development,Fayus-development,Toshkent shahri,Yakkasaroy tumani,2,67.0,1100000000.0,,16417910.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/muhabbat-qasri,muhabbat-qasri,Fayus-development,Fayus-development,Toshkent shahri,Yakkasaroy tumani,2,73.0,1100000000.0,,15068493.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/fayus,fayus,Fayus-development,Fayus-development,Toshkent shahri,Yakkasaroy tumani,3,100.0,1700000000.0,,17000000.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/muhabbat-qasri,muhabbat-qasri,Fayus-development,Fayus-development,Toshkent shahri,Yakkasaroy tumani,3,100.0,1500000000.0,,15000000.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/bobur-residence,bobur-residence,Greenpark,Greenpark,Toshkent shahri,Yakkasaroy tumani,2,42.2,802000000.0,,19004739.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/bobur-residence,bobur-residence,Greenpark,Greenpark,Toshkent shahri,Yakkasaroy tumani,3,92.1,1700000000.0,,18458198.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/bobur-residence,bobur-residence,Greenpark,Greenpark,Toshkent shahri,Yakkasaroy tumani,4,163.0,3100000000.0,,19018405.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/hilmar-development,hilmar-development,Hilmar,Hilmar,Toshkent shahri,Yakkasaroy tumani,1,52.6,705000000.0,,13403042.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/hilmar-development,hilmar-development,Hilmar,Hilmar,Toshkent shahri,Yakkasaroy tumani,2,69.7,935000000.0,,13414634.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/hilmar-development,hilmar-development,Hilmar,Hilmar,Toshkent shahri,Yakkasaroy tumani,3,118.4,1600000000.0,,13513514.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/hilmar-development,hilmar-development,Hilmar,Hilmar,Toshkent shahri,Yakkasaroy tumani,4,129.0,1700000000.0,,13178295.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/sohil-boyi,sohil-boyi,Imarat-estate,Imarat-estate,Toshkent shahri,Yakkasaroy tumani,2,61.5,825000000.0,,13414634.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/sohil-boyi,sohil-boyi,Imarat-estate,Imarat-estate,Toshkent shahri,Yakkasaroy tumani,3,84.4,1100000000.0,,13033175.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/binkat,binkat,Inside,Inside,Toshkent shahri,Yakkasaroy tumani,2,57.6,668000000.0,,11597222.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/binkat,binkat,Inside,Inside,Toshkent shahri,Yakkasaroy tumani,3,70.5,817000000.0,,11588652.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-istanbul-city,zhiloj-kompleks-istanbul-city,Istanbul-city,Istanbul-city,Toshkent shahri,Yakkasaroy tumani,1,33.8,811000000.0,,23994083.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-istanbul-city,zhiloj-kompleks-istanbul-city,Istanbul-city,Istanbul-city,Toshkent shahri,Yakkasaroy tumani,2,64.2,1500000000.0,,23364486.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-istanbul-city,zhiloj-kompleks-istanbul-city,Istanbul-city,Istanbul-city,Toshkent shahri,Yakkasaroy tumani,3,81.7,2000000000.0,,24479804.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-istanbul-city,zhiloj-kompleks-istanbul-city,Istanbul-city,Istanbul-city,Toshkent shahri,Yakkasaroy tumani,5,254.5,6100000000.0,,23968566.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/tashwelll,tashwelll,Koc-group,Koc-group,Toshkent shahri,Yakkasaroy tumani,2,51.9,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/tashwelll,tashwelll,Koc-group,Koc-group,Toshkent shahri,Yakkasaroy tumani,3,79.1,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/tashwelll,tashwelll,Koc-group,Koc-group,Toshkent shahri,Yakkasaroy tumani,4,106.2,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/yakkasaroy-palace,yakkasaroy-palace,Lit,Lit,Toshkent shahri,Yakkasaroy tumani,1,35.2,537000000.0,,15255682.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/yakkasaroy-palace,yakkasaroy-palace,Lit,Lit,Toshkent shahri,Yakkasaroy tumani,2,42.8,652000000.0,,15233645.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/yakkasaroy-palace,yakkasaroy-palace,Lit,Lit,Toshkent shahri,Yakkasaroy tumani,3,70.1,1100000000.0,,15691869.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/yakkasaroy-palace,yakkasaroy-palace,Lit,Lit,Toshkent shahri,Yakkasaroy tumani,4,101.0,1500000000.0,,14851485.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/celebrity,celebrity,Luxe-construction-gr,Luxe-construction-gr,Toshkent shahri,Yakkasaroy tumani,1,33.0,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/celebrity,celebrity,Luxe-construction-gr,Luxe-construction-gr,Toshkent shahri,Yakkasaroy tumani,2,50.8,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/celebrity,celebrity,Luxe-construction-gr,Luxe-construction-gr,Toshkent shahri,Yakkasaroy tumani,3,105.4,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/mavera-town,mavera-town,Mavera,Mavera,Toshkent shahri,Yakkasaroy tumani,2,55.1,1300000000.0,,23593466.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/mavera-town,mavera-town,Mavera,Mavera,Toshkent shahri,Yakkasaroy tumani,3,99.1,2300000000.0,,23208880.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/mavera-town,mavera-town,Mavera,Mavera,Toshkent shahri,Yakkasaroy tumani,4,89.6,2100000000.0,,23437500.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-modera-towers,zhiloj-kompleks-modera-towers,Modera-towers,Modera-towers,Toshkent shahri,Yakkasaroy tumani,1,25.9,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-modera-towers,zhiloj-kompleks-modera-towers,Modera-towers,Modera-towers,Toshkent shahri,Yakkasaroy tumani,2,48.7,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-modera-towers,zhiloj-kompleks-modera-towers,Modera-towers,Modera-towers,Toshkent shahri,Yakkasaroy tumani,3,77.6,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/muhtasham-apart-hotel,muhtasham-apart-hotel,Muhtasham,Muhtasham,Toshkent shahri,Yakkasaroy tumani,2,47.0,760000000.0,,16170213.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/newport,newport,Newport,Newport,Toshkent shahri,Yakkasaroy tumani,1,44.9,751000000.0,,16726058.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/newport,newport,Newport,Newport,Toshkent shahri,Yakkasaroy tumani,2,65.0,1100000000.0,,16923077.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/newport,newport,Newport,Newport,Toshkent shahri,Yakkasaroy tumani,3,86.0,1400000000.0,,16279070.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/newport,newport,Newport,Newport,Toshkent shahri,Yakkasaroy tumani,4,150.0,2500000000.0,,16666667.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-yakkasaroy-stroy,zhiloj-kompleks-yakkasaroy-stroy,Prestige-stroy,Prestige-stroy,Toshkent shahri,Yakkasaroy tumani,2,57.2,372000000.0,,6503497.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-yakkasaroy-stroy,zhiloj-kompleks-yakkasaroy-stroy,Prestige-stroy,Prestige-stroy,Toshkent shahri,Yakkasaroy tumani,3,65.3,424000000.0,,6493109.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/somang-residence,somang-residence,Somang,Somang,Toshkent shahri,Yakkasaroy tumani,3,136.0,2800000000.0,,20588235.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-the-home-residence,zhiloj-kompleks-the-home-residence,The-home-residence,The-home-residence,Toshkent shahri,Yakkasaroy tumani,4,121.0,,,,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/shoshkent,shoshkent,Uzbegim,Uzbegim,Toshkent shahri,Yakkasaroy tumani,2,54.1,924000000.0,,17079482.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/shoshkent,shoshkent,Uzbegim,Uzbegim,Toshkent shahri,Yakkasaroy tumani,3,92.1,1600000000.0,,17372421.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/zhiloj-kompleks-o-zbegim,zhiloj-kompleks-o-zbegim,Uzbegim,Uzbegim,Toshkent shahri,Yakkasaroy tumani,4,114.0,1900000000.0,,16666667.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/shoshkent,shoshkent,Uzbegim,Uzbegim,Toshkent shahri,Yakkasaroy tumani,4,113.2,1900000000.0,,16784452.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/via-port,via-port,Via-port,Via-port,Toshkent shahri,Yakkasaroy tumani,3,67.0,1100000000.0,,16417910.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/yakkasaroy-plaza,yakkasaroy-plaza,Yakkasaroy-plaza,Yakkasaroy-plaza,Toshkent shahri,Yakkasaroy tumani,1,46.2,1000000000.0,,21645022.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/yakkasaroy-plaza,yakkasaroy-plaza,Yakkasaroy-plaza,Yakkasaroy-plaza,Toshkent shahri,Yakkasaroy tumani,2,74.6,1600000000.0,,21447721.0,,listed_min_total,True,ok,live,,
2026-06-26T05:57:59+00:00,domtut,https://domtut.uz/uz/nedvizhimost/yakkasaroy-plaza,yakkasaroy-plaza,Yakkasaroy-plaza,Yakkasaroy-plaza,Toshkent shahri,Yakkasaroy tumani,3,101.6,2200000000.0,,21653543.0,,listed_min_total,True,ok,live,,
